"","iso2c","country","year","birth","inf_mortality","life_exp","iso3c","region","capital","longitude","latitude","income","lending"
"1332","DO","Dominican Republic",2020,NA,NA,NA,"DOM","Latin America & Caribbean","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD"
"1333","DO","Dominican Republic",2007,22.182,29.1,71.304,"DOM","Latin America & Caribbean","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD"
"1334","DO","Dominican Republic",2008,21.896,28.8,71.559,"DOM","Latin America & Caribbean","Santo Domingo","-69.8908","18.479","Upper middle income","IBRD"
"1335","DZ","Algeria",1998,21.073,34.9,69.745,"DZA","Middle East & North Africa","Algiers","3.05097","36.7397","Upper middle income","IBRD"
"1336","DZ","Algeria",2001,19.257,33.2,71.116,"DZA","Middle East & North Africa","Algiers","3.05097","36.7397","Upper middle income","IBRD"
"1337","DZ","Algeria",2002,19.27,32.4,71.605,"DZA","Middle East & North Africa","Algiers","3.05097","36.7397","Upper middle income","IBRD"
"1338","DZ","Algeria",2014,25.538,21.9,75.878,"DZA","Middle East & North Africa","Algiers","3.05097","36.7397","Upper middle income","IBRD"
"1339","DZ","Algeria",2015,25.481,21.6,76.09,"DZA","Middle East & North Africa","Algiers","3.05097","36.7397","Upper middle income","IBRD"
"1340","DZ","Algeria",2003,19.557,31.3,72.101,"DZA","Middle East & North Africa","Algiers","3.05097","36.7397","Upper middle income","IBRD"
"1341","DZ","Algeria",2004,20.077,30.1,72.594,"DZA","Middle East & North Africa","Algiers","3.05097","36.7397","Upper middle income","IBRD"
"1342","DZ","Algeria",2005,20.774,28.8,73.072,"DZA","Middle East & North Africa","Algiers","3.05097","36.7397","Upper middle income","IBRD"
"1343","DZ","Algeria",2006,21.582,27.6,73.521,"DZA","Middle East & North Africa","Algiers","3.05097","36.7397","Upper middle income","IBRD"
"1344","DZ","Algeria",2007,22.424,26.4,73.936,"DZA","Middle East & North Africa","Algiers","3.05097","36.7397","Upper middle income","IBRD"
"1345","DZ","Algeria",2008,23.226,25.3,74.311,"DZA","Middle East & North Africa","Algiers","3.05097","36.7397","Upper middle income","IBRD"
"1346","DZ","Algeria",2009,23.932,24.4,74.644,"DZA","Middle East & North Africa","Algiers","3.05097","36.7397","Upper middle income","IBRD"
"1347","DZ","Algeria",1999,20.175,34.4,70.183,"DZA","Middle East & North Africa","Algiers","3.05097","36.7397","Upper middle income","IBRD"
"1348","DZ","Algeria",2000,19.554,33.9,70.64,"DZA","Middle East & North Africa","Algiers","3.05097","36.7397","Upper middle income","IBRD"
"1349","DZ","Algeria",2012,25.246,22.5,75.436,"DZA","Middle East & North Africa","Algiers","3.05097","36.7397","Upper middle income","IBRD"
"1350","DZ","Algeria",2013,25.451,22.1,75.661,"DZA","Middle East & North Africa","Algiers","3.05097","36.7397","Upper middle income","IBRD"
"1351","DZ","Algeria",2018,24.282,20.4,76.693,"DZA","Middle East & North Africa","Algiers","3.05097","36.7397","Upper middle income","IBRD"
"1352","DZ","Algeria",2019,23.583,20,76.88,"DZA","Middle East & North Africa","Algiers","3.05097","36.7397","Upper middle income","IBRD"
"1353","DZ","Algeria",2016,25.25,21.3,76.298,"DZA","Middle East & North Africa","Algiers","3.05097","36.7397","Upper middle income","IBRD"
"1354","DZ","Algeria",2017,24.846,20.9,76.499,"DZA","Middle East & North Africa","Algiers","3.05097","36.7397","Upper middle income","IBRD"
"1355","DZ","Algeria",2010,24.504,23.6,74.938,"DZA","Middle East & North Africa","Algiers","3.05097","36.7397","Upper middle income","IBRD"
"1356","DZ","Algeria",2020,NA,NA,NA,"DZA","Middle East & North Africa","Algiers","3.05097","36.7397","Upper middle income","IBRD"
"1357","DZ","Algeria",2011,24.934,22.9,75.199,"DZA","Middle East & North Africa","Algiers","3.05097","36.7397","Upper middle income","IBRD"
"1358","EC","Ecuador",2007,22.287,17.8,74.514,"ECU","Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"1359","EC","Ecuador",2014,20.645,13.4,75.923,"ECU","Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"1360","EC","Ecuador",2015,20.432,13,76.143,"ECU","Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"1361","EC","Ecuador",2008,21.982,17.1,74.705,"ECU","Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"1362","EC","Ecuador",2018,19.719,12.3,76.8,"ECU","Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"1363","EC","Ecuador",2019,19.46,12,77.01,"ECU","Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"1364","EC","Ecuador",2020,NA,NA,NA,"ECU","Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"1365","EC","Ecuador",2006,22.631,18.6,74.319,"ECU","Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"1366","EC","Ecuador",2009,21.712,16.4,74.895,"ECU","Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"1367","EC","Ecuador",2010,21.471,15.7,75.089,"ECU","Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"1368","EC","Ecuador",2011,21.253,15,75.289,"ECU","Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"1369","EC","Ecuador",2012,21.049,14.4,75.495,"ECU","Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"1370","EC","Ecuador",2013,20.848,13.8,75.707,"ECU","Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"1371","EC","Ecuador",1998,26.517,27.1,72.075,"ECU","Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"1372","EC","Ecuador",1999,26.022,25.6,72.425,"ECU","Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"1373","EC","Ecuador",2016,20.205,12.7,76.365,"ECU","Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"1374","EC","Ecuador",2017,19.968,12.5,76.584,"ECU","Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"1375","EC","Ecuador",2003,23.933,20.9,73.641,"ECU","Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"1376","EC","Ecuador",2004,23.455,20.1,73.887,"ECU","Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"1377","EC","Ecuador",2005,23.019,19.3,74.112,"ECU","Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"1378","EC","Ecuador",2000,25.503,24.2,72.761,"ECU","Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"1379","EC","Ecuador",2001,24.97,22.9,73.078,"ECU","Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"1380","EC","Ecuador",2002,24.441,21.9,73.371,"ECU","Latin America & Caribbean","Quito","-78.5243","-0.229498","Upper middle income","IBRD"
"1381","EE","Estonia",1998,8.8,10.1,69.3585365853659,"EST","Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified"
"1382","EE","Estonia",2001,9.1,8,70.2585365853659,"EST","Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified"
"1383","EE","Estonia",2011,11.1,3.3,76.2292682926829,"EST","Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified"
"1384","EE","Estonia",1999,9,9.4,70.0634146341463,"EST","Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified"
"1385","EE","Estonia",2000,9.4,8.7,70.4170731707317,"EST","Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified"
"1386","EE","Estonia",2005,10.6,5.6,72.5682926829268,"EST","Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified"
"1387","EE","Estonia",2002,9.4,7.3,70.9048780487805,"EST","Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified"
"1388","EE","Estonia",2003,9.5,6.7,71.3170731707317,"EST","Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified"
"1389","EE","Estonia",2004,10.3,6.1,71.909756097561,"EST","Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified"
"1390","EE","Estonia",2009,11.8,3.9,74.8243902439024,"EST","Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified"
"1391","EE","Estonia",2010,11.9,3.6,75.4292682926829,"EST","Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified"
"1392","EE","Estonia",2015,10.6,2.5,77.590243902439,"EST","Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified"
"1393","EE","Estonia",2012,10.6,3.1,76.3268292682927,"EST","Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified"
"1394","EE","Estonia",2013,10.3,2.8,77.1414634146341,"EST","Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified"
"1395","EE","Estonia",2014,10.3,2.6,77.0341463414634,"EST","Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified"
"1396","EE","Estonia",2006,11,5.1,72.6914634146341,"EST","Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified"
"1397","EE","Estonia",2016,10.7,2.3,77.6414634146342,"EST","Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified"
"1398","EE","Estonia",2017,10.5,2.1,78.0926829268293,"EST","Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified"
"1399","EE","Estonia",2018,10.9,2,78.2439024390244,"EST","Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified"
"1400","EE","Estonia",2007,11.8,4.7,72.8146341463415,"EST","Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified"
"1401","EE","Estonia",2008,12,4.3,73.7707317073171,"EST","Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified"
"1402","EE","Estonia",2020,NA,NA,NA,"EST","Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified"
"1403","EE","Estonia",2019,10.6,1.9,78.4975609756098,"EST","Europe & Central Asia","Tallinn","24.7586","59.4392","High income","Not classified"
"1404","EG","Egypt, Arab Rep.",2002,25.258,33.5,68.961,"EGY","Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"1405","EG","Egypt, Arab Rep.",2014,28.475,20.6,71.117,"EGY","Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"1406","EG","Egypt, Arab Rep.",2015,28.182,19.9,71.302,"EGY","Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"1407","EG","Egypt, Arab Rep.",2013,28.518,21.4,70.928,"EGY","Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"1408","EG","Egypt, Arab Rep.",2005,24.849,29.4,69.434,"EGY","Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"1409","EG","Egypt, Arab Rep.",2006,25.024,28.2,69.608,"EGY","Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"1410","EG","Egypt, Arab Rep.",2003,25.015,32,69.116,"EGY","Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"1411","EG","Egypt, Arab Rep.",2004,24.864,30.6,69.271,"EGY","Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"1412","EG","Egypt, Arab Rep.",2009,26.584,25.1,70.159,"EGY","Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"1413","EG","Egypt, Arab Rep.",2010,27.266,24.1,70.349,"EGY","Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"1414","EG","Egypt, Arab Rep.",2007,25.393,27.1,69.788,"EGY","Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"1415","EG","Egypt, Arab Rep.",2008,25.93,26.1,69.971,"EGY","Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"1416","EG","Egypt, Arab Rep.",1999,26.381,39.2,68.357,"EGY","Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"1417","EG","Egypt, Arab Rep.",2000,25.958,37.2,68.602,"EGY","Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"1418","EG","Egypt, Arab Rep.",2001,25.578,35.2,68.796,"EGY","Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"1419","EG","Egypt, Arab Rep.",2019,25.708,17.3,71.99,"EGY","Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"1420","EG","Egypt, Arab Rep.",2016,27.677,19.2,71.482,"EGY","Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"1421","EG","Egypt, Arab Rep.",2017,27.05,18.5,71.656,"EGY","Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"1422","EG","Egypt, Arab Rep.",2018,26.379,17.9,71.825,"EGY","Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"1423","EG","Egypt, Arab Rep.",2011,27.871,23.1,70.543,"EGY","Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"1424","EG","Egypt, Arab Rep.",2020,NA,NA,NA,"EGY","Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"1425","EG","Egypt, Arab Rep.",1998,26.845,41.5,68.051,"EGY","Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"1426","EG","Egypt, Arab Rep.",2012,28.308,22.2,70.736,"EGY","Middle East & North Africa","Cairo","31.2461","30.0982","Lower middle income","IBRD"
"1427","ER","Eritrea",1999,32.187,58.8,54.707,"ERI","Sub-Saharan Africa","Asmara","38.9183","15.3315","Low income","IDA"
"1428","ER","Eritrea",2018,30.302,31.3,65.941,"ERI","Sub-Saharan Africa","Asmara","38.9183","15.3315","Low income","IDA"
"1429","ER","Eritrea",1998,32.222,61.7,54.137,"ERI","Sub-Saharan Africa","Asmara","38.9183","15.3315","Low income","IDA"
"1430","ER","Eritrea",2003,34.936,49.7,57.191,"ERI","Sub-Saharan Africa","Asmara","38.9183","15.3315","Low income","IDA"
"1431","ER","Eritrea",2004,35.819,47.8,57.932,"ERI","Sub-Saharan Africa","Asmara","38.9183","15.3315","Low income","IDA"
"1432","ER","Eritrea",2005,36.552,46.1,58.707,"ERI","Sub-Saharan Africa","Asmara","38.9183","15.3315","Low income","IDA"
"1433","ER","Eritrea",2019,29.738,30.5,66.321,"ERI","Sub-Saharan Africa","Asmara","38.9183","15.3315","Low income","IDA"
"1434","ER","Eritrea",2020,NA,NA,NA,"ERI","Sub-Saharan Africa","Asmara","38.9183","15.3315","Low income","IDA"
"1435","ER","Eritrea",2008,37.184,41.6,60.952,"ERI","Sub-Saharan Africa","Asmara","38.9183","15.3315","Low income","IDA"
"1436","ER","Eritrea",2009,36.84,40.3,61.602,"ERI","Sub-Saharan Africa","Asmara","38.9183","15.3315","Low income","IDA"
"1437","ER","Eritrea",2010,36.25,39.1,62.193,"ERI","Sub-Saharan Africa","Asmara","38.9183","15.3315","Low income","IDA"
"1438","ER","Eritrea",2011,35.476,38,62.732,"ERI","Sub-Saharan Africa","Asmara","38.9183","15.3315","Low income","IDA"
"1439","ER","Eritrea",2012,34.616,36.9,63.238,"ERI","Sub-Saharan Africa","Asmara","38.9183","15.3315","Low income","IDA"
"1440","ER","Eritrea",2000,32.518,56.2,55.273,"ERI","Sub-Saharan Africa","Asmara","38.9183","15.3315","Low income","IDA"
"1441","ER","Eritrea",2001,33.17,53.9,55.864,"ERI","Sub-Saharan Africa","Asmara","38.9183","15.3315","Low income","IDA"
"1442","ER","Eritrea",2002,34.019,51.7,56.5,"ERI","Sub-Saharan Africa","Asmara","38.9183","15.3315","Low income","IDA"
"1443","ER","Eritrea",2015,32.191,34,64.664,"ERI","Sub-Saharan Africa","Asmara","38.9183","15.3315","Low income","IDA"
"1444","ER","Eritrea",2016,31.521,33.1,65.111,"ERI","Sub-Saharan Africa","Asmara","38.9183","15.3315","Low income","IDA"
"1445","ER","Eritrea",2017,30.898,32.2,65.538,"ERI","Sub-Saharan Africa","Asmara","38.9183","15.3315","Low income","IDA"
"1446","ER","Eritrea",2006,37.038,44.5,59.487,"ERI","Sub-Saharan Africa","Asmara","38.9183","15.3315","Low income","IDA"
"1447","ER","Eritrea",2007,37.25,43,60.243,"ERI","Sub-Saharan Africa","Asmara","38.9183","15.3315","Low income","IDA"
"1448","ER","Eritrea",2014,32.936,34.9,64.201,"ERI","Sub-Saharan Africa","Asmara","38.9183","15.3315","Low income","IDA"
"1449","ER","Eritrea",2013,33.753,35.8,63.726,"ERI","Sub-Saharan Africa","Asmara","38.9183","15.3315","Low income","IDA"
"1450","ES","Spain",1999,9.4,4.5,78.7170731707317,"ESP","Europe & Central Asia","Madrid","-3.70327","40.4167","High income","Not classified"
"1451","ES","Spain",2000,9.8,4.4,78.9658536585366,"ESP","Europe & Central Asia","Madrid","-3.70327","40.4167","High income","Not classified"
"1452","ES","Spain",1998,9.1,4.7,78.6658536585366,"ESP","Europe & Central Asia","Madrid","-3.70327","40.4167","High income","Not classified"
"1453","ES","Spain",2003,10.4,4,79.619512195122,"ESP","Europe & Central Asia","Madrid","-3.70327","40.4167","High income","Not classified"
"1454","ES","Spain",2004,10.6,3.9,79.8707317073171,"ESP","Europe & Central Asia","Madrid","-3.70327","40.4167","High income","Not classified"
"1455","ES","Spain",2001,9.9,4.3,79.3682926829268,"ESP","Europe & Central Asia","Madrid","-3.70327","40.4167","High income","Not classified"
